Timestamp,Value
04-19-2013 14:20,23.6
04-19-2013 14:30,23.4
04-19-2013 14:40,23.1
04-19-2013 14:50,22.3
04-19-2013 15:00,25.4
04-19-2013 15:10,25.6
04-19-2013 15:20,25.6
04-19-2013 15:30,25.7
04-19-2013 15:40,25.7
04-19-2013 15:50,25.5
04-19-2013 16:00,25.2
04-19-2013 16:10,25.1
04-19-2013 16:20,25.1
04-19-2013 16:30,25.0
04-19-2013 16:40,22.1
04-19-2013 16:50,21.9
04-19-2013 17:00,22.7
04-19-2013 17:10,23.1
04-19-2013 17:20,23.3
04-19-2013 17:30,23.4
04-19-2013 17:40,22.7
04-19-2013 17:50,22.1
04-19-2013 18:00,23.4
04-19-2013 18:10,23.6
04-19-2013 18:20,22.3
04-19-2013 18:30,23.3
04-19-2013 18:40,23.4
04-19-2013 18:50,23.3
04-19-2013 19:00,23.3
04-19-2013 19:10,23.1
04-19-2013 19:20,23.1
04-19-2013 19:30,22.9
04-19-2013 19:40,22.8
04-19-2013 19:50,22.7
04-19-2013 20:00,22.5
04-19-2013 20:10,22.3
04-19-2013 20:20,24.3
04-19-2013 20:30,24.5
04-19-2013 20:40,24.9
04-19-2013 20:50,24.5
04-19-2013 21:00,25.1
04-19-2013 21:10,24.9
04-19-2013 21:20,24.7
04-19-2013 21:30,25.1
04-19-2013 21:40,24.8
04-19-2013 21:50,24.8
04-19-2013 22:00,25.0
04-19-2013 22:10,24.5
04-19-2013 22:20,25.1
04-19-2013 22:30,24.6
04-19-2013 22:40,24.9
04-19-2013 22:50,24.9
04-19-2013 23:00,25.1
04-19-2013 23:10,24.8
04-19-2013 23:20,24.7
04-19-2013 23:30,25.1
04-19-2013 23:40,24.6
04-19-2013 23:50,24.7
04-20-2013 00:00,24.8
04-20-2013 00:10,24.9
04-20-2013 00:20,24.8
04-20-2013 00:30,24.7
04-20-2013 00:40,24.9
04-20-2013 00:50,24.7
04-20-2013 01:00,24.6
04-20-2013 01:10,25.0
04-20-2013 01:20,24.4
04-20-2013 01:30,24.8
04-20-2013 01:40,24.3
04-20-2013 01:50,24.7
04-20-2013 02:00,24.9
04-20-2013 02:10,24.6
04-20-2013 02:20,24.9
04-20-2013 02:30,24.2
04-20-2013 02:40,24.9
04-20-2013 02:50,24.4
04-20-2013 03:00,24.5
04-20-2013 03:10,25.0
04-20-2013 03:20,24.3
04-20-2013 03:30,24.4
04-20-2013 03:40,24.9
04-20-2013 03:50,24.5
04-20-2013 04:00,24.1
04-20-2013 04:10,24.5
04-20-2013 04:20,24.9
04-20-2013 04:30,25.2
04-20-2013 04:40,25.3
04-20-2013 04:50,25.3
04-20-2013 05:00,24.9
04-20-2013 05:10,24.3
04-20-2013 05:20,24.7
04-20-2013 05:30,24.9
04-20-2013 05:40,25.0
04-20-2013 05:50,24.2
04-20-2013 06:00,24.4
04-20-2013 06:10,24.7
04-20-2013 06:20,25.0
04-20-2013 06:30,24.8
04-20-2013 06:40,24.5
04-20-2013 06:50,24.6
04-20-2013 07:00,24.9
04-20-2013 07:10,24.6
04-20-2013 07:20,24.6
04-20-2013 07:30,24.6
04-20-2013 07:40,24.9
04-20-2013 07:50,24.9
04-20-2013 08:00,25.2
04-20-2013 08:10,24.4
04-20-2013 08:20,24.5
04-20-2013 08:30,24.8
04-20-2013 08:40,25.1
04-20-2013 08:50,24.7
04-20-2013 09:00,24.6
04-20-2013 09:10,24.7
04-20-2013 09:20,24.9
04-20-2013 09:30,25.1
04-20-2013 09:40,25.1
04-20-2013 09:50,25.1
04-20-2013 10:00,25.1
04-20-2013 10:10,24.7
04-20-2013 10:20,24.7
04-20-2013 10:30,24.9
04-20-2013 10:40,25.3
04-20-2013 10:50,24.9
04-20-2013 11:00,24.9
04-20-2013 11:10,25.4
04-20-2013 11:20,24.9
04-20-2013 11:30,25.1
04-20-2013 11:40,25.1
04-20-2013 11:50,25.2
04-20-2013 12:00,25.5
04-20-2013 12:10,25.4
04-20-2013 12:20,25.7
04-20-2013 12:30,25.5
04-20-2013 12:40,25.9
04-20-2013 12:50,26.1
04-20-2013 13:00,26.0
04-20-2013 13:10,26.3
04-20-2013 13:20,26.4
04-20-2013 13:30,26.4
04-20-2013 13:40,26.7
04-20-2013 13:50,26.8
04-20-2013 14:00,26.6
04-20-2013 14:10,27.1
04-20-2013 14:20,27.3
04-20-2013 14:30,27.2
04-20-2013 14:40,27.3
04-20-2013 14:50,27.2
04-20-2013 15:00,27.4
04-20-2013 15:10,27.4
04-20-2013 15:20,27.6
04-20-2013 15:30,27.6
04-20-2013 15:40,27.6
04-20-2013 15:50,27.6
04-20-2013 16:00,27.6
04-20-2013 16:10,27.8
04-20-2013 16:20,22.8
04-20-2013 16:30,23.5
04-20-2013 16:40,24.2
04-20-2013 16:50,24.6
04-20-2013 17:00,24.2
04-20-2013 17:10,23.3
04-20-2013 17:20,24.6
04-20-2013 17:30,23.9
04-20-2013 17:40,22.2
04-20-2013 17:50,24.0
04-20-2013 18:00,23.5
04-20-2013 18:10,22.2
04-20-2013 18:20,23.7
04-20-2013 18:30,22.6
04-20-2013 18:40,23.7
04-20-2013 18:50,23.9
04-20-2013 19:00,23.4
04-20-2013 19:10,23.7
04-20-2013 19:20,23.7
04-20-2013 19:30,23.7
04-20-2013 19:40,23.6
04-20-2013 19:50,23.5
04-20-2013 20:00,23.3
04-20-2013 20:10,23.2
04-20-2013 20:20,23.5
04-20-2013 20:30,25.1
04-20-2013 20:40,25.2
04-20-2013 20:50,24.9
04-20-2013 21:00,24.9
04-20-2013 21:10,25.2
04-20-2013 21:20,24.9
04-20-2013 21:30,24.6
04-20-2013 21:40,24.9
04-20-2013 21:50,24.9
04-20-2013 22:00,24.5
04-20-2013 22:10,24.6
04-20-2013 22:20,24.9
04-20-2013 22:30,24.4
04-20-2013 22:40,24.7
04-20-2013 22:50,24.6
04-20-2013 23:00,24.6
04-20-2013 23:10,24.6
04-20-2013 23:20,24.5
04-20-2013 23:30,24.6
04-20-2013 23:40,24.5
04-20-2013 23:50,24.5
04-21-2013 00:00,24.4
04-21-2013 00:10,24.3
04-21-2013 00:20,24.8
04-21-2013 00:30,24.3
04-21-2013 00:40,24.5
04-21-2013 00:50,24.3
04-21-2013 01:00,24.7
04-21-2013 01:10,24.2
04-21-2013 01:20,24.8
04-21-2013 01:30,24.1
04-21-2013 01:40,24.8
04-21-2013 01:50,24.0
04-21-2013 02:00,24.6
04-21-2013 02:10,24.2
04-21-2013 02:20,24.5
04-21-2013 02:30,25.1
04-21-2013 02:40,24.4
04-21-2013 02:50,24.5
04-21-2013 03:00,25.0
04-21-2013 03:10,24.1
04-21-2013 03:20,24.5
04-21-2013 03:30,24.9
04-21-2013 03:40,24.1
04-21-2013 03:50,24.4
04-21-2013 04:00,24.7
04-21-2013 04:10,25.0
04-21-2013 04:20,24.8
04-21-2013 04:30,24.1
04-21-2013 04:40,24.3
04-21-2013 04:50,24.7
04-21-2013 05:00,24.2
04-21-2013 05:10,24.2
04-21-2013 05:20,24.6
04-21-2013 05:30,24.7
04-21-2013 05:40,24.1
04-21-2013 05:50,24.3
04-21-2013 06:00,24.6
04-21-2013 06:10,24.8
04-21-2013 06:20,24.5
04-21-2013 06:30,24.1
04-21-2013 06:40,24.1
04-21-2013 06:50,24.4
04-21-2013 07:00,24.7
04-21-2013 07:10,24.9
04-21-2013 07:20,24.6
04-21-2013 07:30,24.4
04-21-2013 07:40,24.7
04-21-2013 07:50,24.2
04-21-2013 08:00,24.7
04-21-2013 08:10,25.6
04-21-2013 08:20,25.0
04-21-2013 08:30,25.1
04-21-2013 08:40,25.5
04-21-2013 08:50,25.3
04-21-2013 09:00,25.2
04-21-2013 09:10,25.3
04-21-2013 09:20,24.9
04-21-2013 09:30,24.6
04-21-2013 09:40,24.7
04-21-2013 09:50,25.1
04-21-2013 10:00,24.9
04-21-2013 10:10,24.6
04-21-2013 10:20,24.9
04-21-2013 10:30,24.7
04-21-2013 10:40,24.9
04-21-2013 10:50,25.0
04-21-2013 11:00,25.0
04-21-2013 11:10,24.9
04-21-2013 11:20,25.3
04-21-2013 11:30,24.8
04-21-2013 11:40,25.2
04-21-2013 11:50,25.7
04-21-2013 12:00,25.9
04-21-2013 12:10,26.0
04-21-2013 12:20,26.1
04-21-2013 12:30,26.2
04-21-2013 12:40,26.1
04-21-2013 12:50,26.5
04-21-2013 13:00,26.5
04-21-2013 13:10,26.3
04-21-2013 13:20,26.6
04-21-2013 13:30,26.8
04-21-2013 13:40,26.8
04-21-2013 13:50,27.0
04-21-2013 14:00,27.2
04-21-2013 14:10,27.2
04-21-2013 14:20,26.9
04-21-2013 14:30,27.4
04-21-2013 14:40,27.3
04-21-2013 14:50,27.2
04-21-2013 15:00,27.4
04-21-2013 15:10,27.5
04-21-2013 15:20,27.6
04-21-2013 15:30,27.0
04-21-2013 15:40,24.5
04-21-2013 15:50,23.9
04-21-2013 16:00,23.5
04-21-2013 16:10,22.9
04-21-2013 16:20,23.1
04-21-2013 16:30,23.8
04-21-2013 16:40,23.5
04-21-2013 16:50,24.1
04-21-2013 17:00,23.9
04-21-2013 17:10,23.7
04-21-2013 17:20,22.9
04-21-2013 17:30,22.5
04-21-2013 17:40,23.1
04-21-2013 17:50,23.3
04-21-2013 18:00,25.2
04-21-2013 18:10,25.6
04-21-2013 18:20,22.8
04-21-2013 18:30,22.0
04-21-2013 18:40,23.8
04-21-2013 18:50,22.9
04-21-2013 19:00,23.7
04-21-2013 19:10,23.3
04-21-2013 19:20,23.7
04-21-2013 19:30,22.7
04-21-2013 19:40,23.2
04-21-2013 19:50,23.3
04-21-2013 20:00,23.2
04-21-2013 20:10,23.1
04-21-2013 20:20,22.9
04-21-2013 20:30,22.8
04-21-2013 20:40,22.7
04-21-2013 20:50,22.5
04-21-2013 21:00,22.3
04-21-2013 21:10,22.1
04-21-2013 21:20,24.5
04-21-2013 21:30,23.9
04-21-2013 21:40,24.8
04-21-2013 21:50,24.3
04-21-2013 22:00,24.3
04-21-2013 22:10,24.9
04-21-2013 22:20,24.3
04-21-2013 22:30,24.3
04-21-2013 22:40,24.7
04-21-2013 22:50,24.3
04-21-2013 23:00,24.6
04-21-2013 23:10,24.5
04-21-2013 23:20,24.3
04-21-2013 23:30,24.6
04-21-2013 23:40,24.2
04-21-2013 23:50,24.7
04-22-2013 00:00,24.1
04-22-2013 00:10,24.8
04-22-2013 00:20,24.3
04-22-2013 00:30,24.7
04-22-2013 00:40,24.2
04-22-2013 00:50,24.7
04-22-2013 01:00,24.2
04-22-2013 01:10,24.5
04-22-2013 01:20,24.5
04-22-2013 01:30,24.1
04-22-2013 01:40,24.6
04-22-2013 01:50,24.3
04-22-2013 02:00,24.3
04-22-2013 02:10,24.7
04-22-2013 02:20,24.8
04-22-2013 02:30,24.1
04-22-2013 02:40,24.6
04-22-2013 02:50,24.8
04-22-2013 03:00,25.2
04-22-2013 03:10,24.2
04-22-2013 03:20,24.2
04-22-2013 03:30,24.6
04-22-2013 03:40,24.9
04-22-2013 03:50,24.9
04-22-2013 04:00,24.1
04-22-2013 04:10,24.1
04-22-2013 04:20,24.1
04-22-2013 04:30,24.0
04-22-2013 04:40,24.5
04-22-2013 04:50,24.5
04-22-2013 05:00,24.7
04-22-2013 05:10,24.5
04-22-2013 05:20,24.3
04-22-2013 05:30,25.3
04-22-2013 05:40,25.5
04-22-2013 05:50,25.0
04-22-2013 06:00,24.2
04-22-2013 06:10,23.9
04-22-2013 06:20,24.1
04-22-2013 06:30,24.1
04-22-2013 06:40,24.2
04-22-2013 06:50,24.1
04-22-2013 07:00,24.3
04-22-2013 07:10,24.3
04-22-2013 07:20,24.9
04-22-2013 07:30,24.5
04-22-2013 07:40,25.4
04-22-2013 07:50,24.7
04-22-2013 08:00,24.8
04-22-2013 08:10,25.3
04-22-2013 08:20,25.1
04-22-2013 08:30,25.1
04-22-2013 08:40,25.4
04-22-2013 08:50,24.5
04-22-2013 09:00,24.6
04-22-2013 09:10,25.2
04-22-2013 09:20,24.5
04-22-2013 09:30,24.5
04-22-2013 09:40,24.7
04-22-2013 09:50,24.9
04-22-2013 10:00,24.5
04-22-2013 10:10,25.2
04-22-2013 10:20,25.0
04-22-2013 10:30,24.7
04-22-2013 10:40,24.3
04-22-2013 10:50,24.5
04-22-2013 11:00,24.5
04-22-2013 11:10,24.6
04-22-2013 11:20,25.1
04-22-2013 11:30,24.9
04-22-2013 11:40,25.1
04-22-2013 11:50,25.3
04-22-2013 12:00,25.4
04-22-2013 12:10,25.4
04-22-2013 12:20,25.7
04-22-2013 12:30,25.3
04-22-2013 12:40,25.5
04-22-2013 12:50,25.7
04-22-2013 13:00,25.2
04-22-2013 13:10,25.5
04-22-2013 13:20,24.9
04-22-2013 13:30,25.0
04-22-2013 13:40,24.9
04-22-2013 13:50,25.2
04-22-2013 14:00,25.1
04-22-2013 14:10,25.0
04-22-2013 14:20,25.3
04-22-2013 14:30,25.0
04-22-2013 14:40,25.3
04-22-2013 14:50,25.3
04-22-2013 15:00,25.4
04-22-2013 15:10,25.3
04-22-2013 15:20,25.6
04-22-2013 15:30,25.2
04-22-2013 15:40,25.3
04-22-2013 15:50,25.5
04-22-2013 16:00,25.4
04-22-2013 16:10,25.4
04-22-2013 16:20,25.3
04-22-2013 16:30,25.3
04-22-2013 16:40,25.5
04-22-2013 16:50,25.8
04-22-2013 17:00,25.7
04-22-2013 17:10,25.9
04-22-2013 17:20,25.7
04-22-2013 17:30,25.8
04-22-2013 17:40,25.7
04-22-2013 17:50,25.6
04-22-2013 18:00,25.6
04-22-2013 18:10,25.7
04-22-2013 18:20,25.5
04-22-2013 18:30,25.3
04-22-2013 18:40,25.5
04-22-2013 18:50,25.7
04-22-2013 19:00,25.5
04-22-2013 19:10,25.6
04-22-2013 19:20,25.7
04-22-2013 19:30,25.7
04-22-2013 19:40,25.5
04-22-2013 19:50,25.5
04-22-2013 20:00,25.4
04-22-2013 20:10,25.5
04-22-2013 20:20,25.5
04-22-2013 20:30,25.4
04-22-2013 20:40,25.4
04-22-2013 20:50,25.2
04-22-2013 21:00,25.1
04-22-2013 21:10,25.0
04-22-2013 21:20,24.8
04-22-2013 21:30,24.9
04-22-2013 21:40,25.2
04-22-2013 21:50,24.9
04-22-2013 22:00,24.6
04-22-2013 22:10,24.6
04-22-2013 22:20,25.1
04-22-2013 22:30,24.9
04-22-2013 22:40,24.6
04-22-2013 22:50,24.6
04-22-2013 23:00,24.7
04-22-2013 23:10,24.9
04-22-2013 23:20,24.5
04-22-2013 23:30,24.6
04-22-2013 23:40,24.9
04-22-2013 23:50,24.4
04-23-2013 00:00,24.7
04-23-2013 00:10,24.9
04-23-2013 00:20,24.5
04-23-2013 00:30,24.4
04-23-2013 00:40,24.8
04-23-2013 00:50,24.5
04-23-2013 01:00,24.9
04-23-2013 01:10,24.7
04-23-2013 01:20,24.4
04-23-2013 01:30,24.6
04-23-2013 01:40,24.7
04-23-2013 01:50,24.7
04-23-2013 02:00,24.3
04-23-2013 02:10,24.5
04-23-2013 02:20,24.6
04-23-2013 02:30,24.3
04-23-2013 02:40,24.8
04-23-2013 02:50,24.2
04-23-2013 03:00,24.4
04-23-2013 03:10,24.5
04-23-2013 03:20,24.3
04-23-2013 03:30,24.6
04-23-2013 03:40,24.1
04-23-2013 03:50,24.7
04-23-2013 04:00,24.0
04-23-2013 04:10,24.5
04-23-2013 04:20,24.7
04-23-2013 04:30,24.1
04-23-2013 04:40,24.5
04-23-2013 04:50,24.6
04-23-2013 05:00,24.1
04-23-2013 05:10,24.5
04-23-2013 05:20,25.0
04-23-2013 05:30,24.2
04-23-2013 05:40,24.6
04-23-2013 05:50,24.7
04-23-2013 06:00,24.3
04-23-2013 06:10,24.8
04-23-2013 06:20,24.3
04-23-2013 06:30,24.6
04-23-2013 06:40,25.1
04-23-2013 06:50,24.7
04-23-2013 07:00,24.5
04-23-2013 07:10,25.0
04-23-2013 07:20,24.4
04-23-2013 07:30,24.8
04-23-2013 07:40,24.5
04-23-2013 07:50,24.7
04-23-2013 08:00,25.0
04-23-2013 08:10,24.9
04-23-2013 08:20,24.6
04-23-2013 08:30,24.9
04-23-2013 08:40,25.0
04-23-2013 08:50,24.6
04-23-2013 09:00,25.1
04-23-2013 09:10,24.6
04-23-2013 09:20,24.9
04-23-2013 09:30,24.6
04-23-2013 09:40,25.1
04-23-2013 09:50,24.7
04-23-2013 10:00,25.2
04-23-2013 10:10,24.9
04-23-2013 10:20,25.2
04-23-2013 10:30,24.7
04-23-2013 10:40,25.7
04-23-2013 10:50,24.9
04-23-2013 11:00,25.2
04-23-2013 11:10,25.0
04-23-2013 11:20,25.4
04-23-2013 11:30,24.9
04-23-2013 11:40,25.0
04-23-2013 11:50,25.4
04-23-2013 12:00,25.3
04-23-2013 12:10,25.1
04-23-2013 12:20,25.1
04-23-2013 12:30,25.3
04-23-2013 12:40,25.1
04-23-2013 12:50,25.0
04-23-2013 13:00,25.2
04-23-2013 13:10,24.8
04-23-2013 13:20,25.3
04-23-2013 13:30,25.3
04-23-2013 13:40,25.0
04-23-2013 13:50,25.0
04-23-2013 14:00,25.4
04-23-2013 14:10,25.2
04-23-2013 14:20,25.1
04-23-2013 14:30,25.5
04-23-2013 14:40,25.4
04-23-2013 14:50,25.6
04-23-2013 15:00,25.9
04-23-2013 15:10,25.8
04-23-2013 15:20,26.3
04-23-2013 15:30,26.2
04-23-2013 15:40,26.3
04-23-2013 15:50,26.4
04-23-2013 16:00,26.3
04-23-2013 16:10,26.3
04-23-2013 16:20,26.4
04-23-2013 16:30,26.4
04-23-2013 16:40,26.4
04-23-2013 16:50,26.4
04-23-2013 17:00,26.5
04-23-2013 17:10,26.5
04-23-2013 17:20,27.0
04-23-2013 17:30,27.2
04-23-2013 17:40,23.1
04-23-2013 17:50,24.0
04-23-2013 18:00,24.1
04-23-2013 18:10,23.2
04-23-2013 18:20,23.2
04-23-2013 18:30,23.9
04-23-2013 18:40,23.2
04-23-2013 18:50,24.1
04-23-2013 19:00,23.3
04-23-2013 19:10,24.2
04-23-2013 19:20,23.3
04-23-2013 19:30,24.1
04-23-2013 19:40,23.5
04-23-2013 19:50,24.0
04-23-2013 20:00,23.0
04-23-2013 20:10,23.6
04-23-2013 20:20,23.6
04-23-2013 20:30,23.7
04-23-2013 20:40,23.5
04-23-2013 20:50,23.4
04-23-2013 21:00,23.3
04-23-2013 21:10,23.1
04-23-2013 21:20,23.1
04-23-2013 21:30,25.3
04-23-2013 21:40,25.1
04-23-2013 21:50,25.1
04-23-2013 22:00,25.2
04-23-2013 22:10,25.0
04-23-2013 22:20,24.9
04-23-2013 22:30,24.7
04-23-2013 22:40,24.7
04-23-2013 22:50,25.1
04-23-2013 23:00,24.9
04-23-2013 23:10,24.7
04-23-2013 23:20,24.7
04-23-2013 23:30,24.8
04-23-2013 23:40,24.9
04-23-2013 23:50,24.5
04-24-2013 00:00,24.6
04-24-2013 00:10,25.0
04-24-2013 00:20,24.6
04-24-2013 00:30,24.5
04-24-2013 00:40,24.8
04-24-2013 00:50,24.5
04-24-2013 01:00,25.1
04-24-2013 01:10,24.3
04-24-2013 01:20,25.2
04-24-2013 01:30,24.5
04-24-2013 01:40,24.5
04-24-2013 01:50,24.6
04-24-2013 02:00,24.9
04-24-2013 02:10,24.3
04-24-2013 02:20,24.5
04-24-2013 02:30,24.5
04-24-2013 02:40,24.5
04-24-2013 02:50,24.5
04-24-2013 03:00,24.5
04-24-2013 03:10,24.4
04-24-2013 03:20,24.4
04-24-2013 03:30,24.4
04-24-2013 03:40,25.0
04-24-2013 03:50,24.2
04-24-2013 04:00,24.6
04-24-2013 04:10,24.2
04-24-2013 04:20,24.4
04-24-2013 04:30,24.8
04-24-2013 04:40,24.0
04-24-2013 04:50,24.5
04-24-2013 05:00,24.9
04-24-2013 05:10,24.5
04-24-2013 05:20,24.3
04-24-2013 05:30,24.6
04-24-2013 05:40,25.0
04-24-2013 05:50,24.4
04-24-2013 06:00,24.3
04-24-2013 06:10,24.6
04-24-2013 06:20,24.9
04-24-2013 06:30,24.1
04-24-2013 06:40,24.1
04-24-2013 06:50,24.5
04-24-2013 07:00,24.7
04-24-2013 07:10,24.8
04-24-2013 07:20,24.2
04-24-2013 07:30,24.1
04-24-2013 07:40,24.6
04-24-2013 07:50,24.8
04-24-2013 08:00,24.6
04-24-2013 08:10,24.2
04-24-2013 08:20,24.4
04-24-2013 08:30,24.8
04-24-2013 08:40,24.4
04-24-2013 08:50,24.3
04-24-2013 09:00,24.6
04-24-2013 09:10,24.1
04-24-2013 09:20,24.6
04-24-2013 09:30,24.5
04-24-2013 09:40,24.3
04-24-2013 09:50,24.4
04-24-2013 10:00,24.4
04-24-2013 10:10,24.4
04-24-2013 10:20,24.5
04-24-2013 10:30,24.6
04-24-2013 10:40,24.9
04-24-2013 10:50,24.6
04-24-2013 11:00,25.0
04-24-2013 11:10,25.1
04-24-2013 11:20,25.1
04-24-2013 11:30,25.3
04-24-2013 11:40,25.7
04-24-2013 11:50,25.6
04-24-2013 12:00,26.0
04-24-2013 12:10,26.1
04-24-2013 12:20,26.6
04-24-2013 12:30,26.6
04-24-2013 12:40,26.8
04-24-2013 12:50,26.9
04-24-2013 13:00,22.7
04-24-2013 13:10,23.9
04-24-2013 13:20,24.3
04-24-2013 13:30,24.2
04-24-2013 13:40,23.7
04-24-2013 13:50,23.1
04-24-2013 14:00,23.7
04-24-2013 14:10,24.5
04-24-2013 14:20,24.1
04-24-2013 14:30,24.2
04-24-2013 14:40,23.9
04-24-2013 14:50,23.5
04-24-2013 15:00,22.9
04-24-2013 15:10,23.7
04-24-2013 15:20,24.1
04-24-2013 15:30,24.1
04-24-2013 15:40,24.6
04-24-2013 15:50,24.1
04-24-2013 16:00,24.0
04-24-2013 16:10,24.3
04-24-2013 16:20,24.1
04-24-2013 16:30,23.1
04-24-2013 16:40,23.0
04-24-2013 16:50,22.5
04-24-2013 17:00,23.2
04-24-2013 17:10,23.7
04-24-2013 17:20,23.4
04-24-2013 17:30,23.8
04-24-2013 17:40,23.6
04-24-2013 17:50,23.6
04-24-2013 18:00,22.7
04-24-2013 18:10,23.4
04-24-2013 18:20,23.0
04-24-2013 18:30,22.7
04-24-2013 18:40,23.1
04-24-2013 18:50,23.4
04-24-2013 19:00,23.7
04-24-2013 19:10,23.5
04-24-2013 19:20,22.3
04-24-2013 19:30,23.0
04-24-2013 19:40,22.0
04-24-2013 19:50,23.3
04-24-2013 20:00,23.3
04-24-2013 20:10,23.2
04-24-2013 20:20,22.3
04-24-2013 20:30,22.8
04-24-2013 20:40,23.3
04-24-2013 20:50,22.8
04-24-2013 21:00,22.5
04-24-2013 21:10,22.8
04-24-2013 21:20,23.2
04-24-2013 21:30,21.7
04-24-2013 21:40,22.6
04-24-2013 21:50,22.9
04-24-2013 22:00,22.9
04-24-2013 22:10,22.8
04-24-2013 22:20,22.9
04-24-2013 22:30,22.8
04-24-2013 22:40,22.8
04-24-2013 22:50,22.7
04-24-2013 23:00,22.7
04-24-2013 23:10,22.5
04-24-2013 23:20,22.4
04-24-2013 23:30,22.4
04-24-2013 23:40,22.3
04-24-2013 23:50,24.2
04-25-2013 00:00,24.7
04-25-2013 00:10,25.0
04-25-2013 00:20,24.6
04-25-2013 00:30,24.5
04-25-2013 00:40,24.5
04-25-2013 00:50,24.4
04-25-2013 01:00,24.5
04-25-2013 01:10,24.5
04-25-2013 01:20,24.5
04-25-2013 01:30,24.8
04-25-2013 01:40,24.7
04-25-2013 01:50,24.4
04-25-2013 02:00,24.4
04-25-2013 02:10,24.6
04-25-2013 02:20,25.1
04-25-2013 02:30,24.7
04-25-2013 02:40,24.5
04-25-2013 02:50,24.4
04-25-2013 03:00,25.0
04-25-2013 03:10,24.8
04-25-2013 03:20,24.5
04-25-2013 03:30,24.6
04-25-2013 03:40,24.7
04-25-2013 03:50,24.7
04-25-2013 04:00,24.4
04-25-2013 04:10,24.6
04-25-2013 04:20,24.7
04-25-2013 04:30,24.6
04-25-2013 04:40,24.2
04-25-2013 04:50,24.5
04-25-2013 05:00,24.6
04-25-2013 05:10,24.2
04-25-2013 05:20,24.9
04-25-2013 05:30,24.4
04-25-2013 05:40,24.4
04-25-2013 05:50,24.7
04-25-2013 06:00,24.2
04-25-2013 06:10,24.9
04-25-2013 06:20,24.2
04-25-2013 06:30,24.7
04-25-2013 06:40,24.3
04-25-2013 06:50,25.0
04-25-2013 07:00,24.4
04-25-2013 07:10,24.5
04-25-2013 07:20,24.5
04-25-2013 07:30,24.3
04-25-2013 07:40,24.5
04-25-2013 07:50,24.5
04-25-2013 08:00,24.6
04-25-2013 08:10,24.3
04-25-2013 08:20,25.1
04-25-2013 08:30,24.4
04-25-2013 08:40,24.5
04-25-2013 08:50,24.7
04-25-2013 09:00,24.9
04-25-2013 09:10,24.9
04-25-2013 09:20,24.9
04-25-2013 09:30,25.1
04-25-2013 09:40,24.7
04-25-2013 09:50,24.5
04-25-2013 10:00,24.9
04-25-2013 10:10,25.0
04-25-2013 10:20,24.9
04-25-2013 10:30,24.8
04-25-2013 10:40,24.9
04-25-2013 10:50,25.0
04-25-2013 11:00,25.4
04-25-2013 11:10,24.9
04-25-2013 11:20,25.5
04-25-2013 11:30,25.5
04-25-2013 11:40,25.8
04-25-2013 11:50,26.5
04-25-2013 12:00,22.4
04-25-2013 12:10,24.3
04-25-2013 12:20,23.9
04-25-2013 12:30,23.5
04-25-2013 12:40,23.1
04-25-2013 12:50,24.5
04-25-2013 13:00,24.3
04-25-2013 13:10,23.9
04-25-2013 13:20,23.8
04-25-2013 13:30,24.3
04-25-2013 13:40,23.1
04-25-2013 13:50,24.5
04-25-2013 14:00,24.6
04-25-2013 14:10,24.6
04-25-2013 14:20,23.7
04-25-2013 14:30,24.4
04-25-2013 14:40,25.3
04-25-2013 14:50,25.2
04-25-2013 15:00,24.9
04-25-2013 15:10,24.9
04-25-2013 15:20,23.3
04-25-2013 15:30,23.5
04-25-2013 15:40,23.7
04-25-2013 15:50,24.9
04-25-2013 16:00,24.9
04-25-2013 16:10,25.0
04-25-2013 16:20,24.9
04-25-2013 16:30,24.7
04-25-2013 16:40,24.6
04-25-2013 16:50,24.7
04-25-2013 17:00,24.2
04-25-2013 17:10,23.5
04-25-2013 17:20,23.0
04-25-2013 17:30,23.5
04-25-2013 17:40,22.9
04-25-2013 17:50,23.1
04-25-2013 18:00,23.9
04-25-2013 18:10,24.2
04-25-2013 18:20,23.7
04-25-2013 18:30,23.3
04-25-2013 18:40,22.7
04-25-2013 18:50,23.3
04-25-2013 19:00,22.7
04-25-2013 19:10,22.5
04-25-2013 19:20,22.7
04-25-2013 19:30,23.0
04-25-2013 19:40,23.1
04-25-2013 19:50,23.5
04-25-2013 20:00,23.3
04-25-2013 20:10,23.1
04-25-2013 20:20,22.3
04-25-2013 20:30,23.1
04-25-2013 20:40,23.4
04-25-2013 20:50,22.4
04-25-2013 21:00,23.3
04-25-2013 21:10,22.5
04-25-2013 21:20,23.1
04-25-2013 21:30,23.3
04-25-2013 21:40,23.4
04-25-2013 21:50,23.5
04-25-2013 22:00,23.5
04-25-2013 22:10,23.4
04-25-2013 22:20,23.3
04-25-2013 22:30,23.3
04-25-2013 22:40,23.2
04-25-2013 22:50,23.2
04-25-2013 23:00,23.1
04-25-2013 23:10,23.0
04-25-2013 23:20,22.9
04-25-2013 23:30,22.8
04-25-2013 23:40,24.5
04-25-2013 23:50,24.6
04-26-2013 00:00,24.7
04-26-2013 00:10,24.5
04-26-2013 00:20,24.6
04-26-2013 00:30,24.6
04-26-2013 00:40,24.6
04-26-2013 00:50,24.7
04-26-2013 01:00,24.7
04-26-2013 01:10,24.7
04-26-2013 01:20,24.8
04-26-2013 01:30,24.9
